LocationID,StateAbbr,CountyName,TotalPopulation,chronic_disease_burden_score,chronic_disease_burden_rank,ARTHRITIS_pct,BPHIGH_pct,CANCER_pct,CASTHMA_pct,CHD_pct,COPD_pct,DEPRESSION_pct,DIABETES_pct,HIGHCHOL_pct,OBESITY_pct,STROKE_pct
11001008002,DC,District of Columbia,3366,-0.8559546406839424,1304,15.2,23.3,5.8,9.6,2.7,2.7,22.8,5.5,31.6,21.5,1.9
51153901101,VA,Prince William,2191,-0.8585130488025204,1305,13.1,22.4,3.0,10.2,2.7,3.6,24.3,6.4,25.8,32.4,1.6
11001002504,DC,District of Columbia,3349,-0.8588338178412332,1306,14.0,23.9,4.4,9.3,3.0,3.2,21.1,6.9,31.2,23.8,2.2
51059471201,VA,Fairfax,3050,-0.8588503536518012,1307,17.9,24.5,6.7,8.2,3.7,2.7,17.1,7.9,34.6,19.9,1.9
24031701214,MD,Montgomery,3718,-0.8605641535855715,1308,15.8,23.9,6.1,8.9,3.3,2.7,18.8,6.5,35.3,22.9,1.7
24031701223,MD,Montgomery,3158,-0.8660731700684835,1309,15.8,23.1,6.1,9.2,3.0,2.7,19.5,6.2,35.1,23.2,1.6
51059482505,VA,Fairfax,3528,-0.8668469327227957,1310,17.7,25.8,6.3,7.9,3.9,2.8,15.6,8.7,35.7,18.8,2.0
51013103200,VA,Arlington,5520,-0.8741058807650174,1311,16.8,23.4,5.2,8.9,3.0,2.7,21.0,7.1,31.7,25.0,1.6
24031702603,MD,Montgomery,2186,-0.8827121087915983,1312,14.0,24.1,4.2,10.2,2.8,2.7,20.1,6.6,30.8,27.3,1.8
11001000202,DC,District of Columbia,4672,-0.8842651492466977,1313,14.7,20.3,6.5,9.5,3.2,3.2,24.4,4.8,30.2,17.3,1.8
51013102500,VA,Arlington,5291,-0.8881678306033719,1314,16.3,23.3,4.9,9.0,3.0,2.6,21.2,7.1,31.2,25.8,1.6
11001006700,DC,District of Columbia,3927,-0.8914383634239553,1315,16.0,22.0,7.8,9.0,2.9,2.4,22.3,4.7,33.4,18.3,1.7
24031700838,MD,Montgomery,4720,-0.8979670243975115,1316,14.5,23.3,4.7,9.7,2.9,2.9,19.7,6.5,32.8,24.9,1.7
11001000201,DC,District of Columbia,4108,-0.8998977343013135,1317,6.0,15.6,0.9,13.6,1.7,5.3,37.1,2.7,17.0,24.3,1.2
51059471203,VA,Fairfax,2420,-0.9013037262311205,1318,16.8,23.4,5.8,8.9,3.2,2.6,18.6,7.6,33.4,21.4,1.7
11001008701,DC,District of Columbia,2814,-0.9026610168393269,1319,14.1,24.6,4.2,10.1,2.6,2.7,21.7,6.2,29.3,23.5,2.1
11001004802,DC,District of Columbia,3634,-0.9038387559226244,1320,14.5,24.6,4.6,9.7,2.7,2.8,20.7,6.4,30.7,21.9,2.2
51059480505,VA,Fairfax,3263,-0.9109338213457563,1321,16.3,21.5,5.9,9.4,3.0,2.6,21.5,6.2,31.2,22.5,1.5
51107611032,VA,Loudoun,2991,-0.9143282592815368,1322,15.4,25.4,3.8,9.1,2.8,2.8,18.5,8.2,31.6,28.2,1.7
24031702602,MD,Montgomery,4769,-0.9148204082020966,1323,13.6,23.7,3.9,10.2,2.7,2.9,20.1,6.6,30.7,27.1,1.7
11001008402,DC,District of Columbia,2447,-0.9148934923082073,1324,15.2,23.8,5.7,9.5,2.7,2.4,21.8,5.5,31.0,21.0,2.0
24031700210,MD,Montgomery,9416,-0.9170800301855423,1325,15.2,26.3,4.8,8.3,3.2,2.7,15.3,8.5,38.1,22.3,1.9
24033801106,MD,Prince George's,1674,-0.9231436255829386,1326,14.1,23.5,3.4,10.9,2.3,2.9,19.0,6.6,26.6,36.6,1.5
51059491706,VA,Fairfax,2899,-0.928605013142145,1327,13.6,20.9,3.5,10.4,2.7,3.3,22.8,6.8,28.2,24.8,1.6
51059420202,VA,Fairfax,1943,-0.928645414095644,1328,15.4,23.4,4.4,10.1,2.6,2.5,20.4,7.0,29.5,26.1,1.6
51107611020,VA,Loudoun,6892,-0.9348854704956779,1329,15.8,24.3,4.4,9.1,2.7,2.7,19.3,7.3,31.3,27.7,1.6
51510201804,VA,Alexandria,3710,-0.9385646350571574,1330,15.6,22.4,4.8,9.5,2.5,2.4,21.6,6.2,30.4,28.6,1.4
51013103300,VA,Arlington,2492,-0.9439843335555236,1331,15.3,23.5,3.9,9.4,2.8,2.7,20.8,7.3,29.7,25.8,1.7
11001000101,DC,District of Columbia,1406,-0.94577244050557,1332,15.6,21.3,7.8,8.7,3.0,2.4,22.0,4.6,33.2,17.7,1.7
51013101603,VA,Arlington,4482,-0.9485492544277321,1333,15.2,20.9,4.9,9.2,3.0,2.9,23.4,5.9,29.5,23.3,1.5
51013102702,VA,Arlington,1912,-0.9496524626394932,1334,15.6,22.5,4.3,9.1,2.7,2.6,21.1,7.1,31.0,26.8,1.5
11001005802,DC,District of Columbia,2145,-0.9501877571308668,1335,14.7,22.5,6.0,9.0,2.8,2.6,22.0,5.3,32.1,20.6,1.8
51059491501,VA,Fairfax,7696,-0.9533409690707418,1336,15.9,25.5,4.3,7.9,3.4,2.8,15.3,10.4,36.8,19.0,1.9
11001004801,DC,District of Columbia,2820,-0.9550780968769953,1337,13.3,23.3,4.5,9.3,2.9,2.9,22.4,5.9,29.5,21.7,2.1
51059461603,VA,Fairfax,5056,-0.9632599267231076,1338,16.0,23.4,5.3,8.5,3.3,2.7,18.1,8.0,33.4,20.6,1.7
51059491202,VA,Fairfax,2102,-0.9646183365320135,1339,13.6,21.5,3.4,9.6,3.0,3.2,21.1,7.7,29.2,24.8,1.7
51107611813,VA,Loudoun,13108,-0.974757983431669,1340,16.3,25.6,4.6,8.4,2.9,2.5,17.1,8.0,33.7,25.5,1.6
11001001002,DC,District of Columbia,3643,-0.9750789573506838,1341,14.6,20.5,6.2,9.4,2.7,2.7,23.5,4.7,30.6,18.8,1.7
11001002900,DC,District of Columbia,4443,-0.975796223860604,1342,12.6,21.9,3.8,9.5,2.7,3.1,23.2,6.1,29.0,23.6,1.9
11001007000,DC,District of Columbia,2697,-0.9911573118656082,1343,14.4,20.7,6.3,9.2,2.8,2.8,22.9,4.6,30.7,19.0,1.7
51107611028,VA,Loudoun,6439,-0.9932396494238744,1344,16.6,25.5,5.0,8.3,2.8,2.4,16.9,7.7,34.3,25.0,1.5
51179010201,VA,Stafford,1633,-0.9971183032438006,1345,7.8,21.0,1.0,10.1,2.5,5.0,28.5,4.8,19.1,38.1,1.3
51013103800,VA,Arlington,4964,-0.9974007047245912,1346,14.2,21.2,3.7,9.9,2.4,2.6,23.9,6.1,27.5,26.8,1.4
51013101705,VA,Arlington,4175,-1.0011021139543437,1347,15.5,21.6,5.0,8.9,2.9,2.5,21.9,6.2,30.3,23.3,1.5
24031700839,MD,Montgomery,4931,-1.0011473257025918,1348,14.4,23.4,5.0,8.7,3.0,2.6,17.8,6.9,35.0,22.4,1.7
11001004600,DC,District of Columbia,3543,-1.0035893973482921,1349,13.4,23.6,4.2,9.7,2.6,2.7,21.5,5.8,29.0,22.3,2.0
51510200403,VA,Alexandria,1410,-1.0043642454098347,1350,14.8,22.8,4.0,9.6,2.3,2.3,21.0,6.5,29.6,29.3,1.4
24031702604,MD,Montgomery,2821,-1.0051945335539008,1351,12.9,22.6,3.6,10.1,2.5,2.7,20.5,6.2,29.7,26.9,1.7
11001006900,DC,District of Columbia,2799,-1.0074637993530824,1352,14.8,22.4,6.1,9.2,2.5,2.2,21.9,5.0,31.7,20.1,1.7
24031700837,MD,Montgomery,7443,-1.0126107140928697,1353,14.0,24.6,4.2,8.3,3.1,2.8,16.1,8.1,35.2,24.4,1.8
11001002702,DC,District of Columbia,5825,-1.013933267125135,1354,13.7,21.1,5.3,9.0,2.8,2.8,22.1,5.4,31.2,20.5,1.8
11001003902,DC,District of Columbia,2022,-1.0234567229975033,1355,14.1,20.4,6.1,9.1,2.6,2.6,23.3,4.6,31.0,19.6,1.6
51107611809,VA,Loudoun,6941,-1.027995811659334,1356,15.7,25.1,4.4,8.4,2.8,2.4,17.1,7.9,33.1,25.3,1.6
11001008803,DC,District of Columbia,4036,-1.029426681794937,1357,10.9,22.5,2.6,10.6,2.4,3.1,23.7,5.8,25.3,25.1,1.9
11001005502,DC,District of Columbia,2968,-1.0394307420295905,1358,13.7,20.9,5.9,8.9,3.0,2.5,22.9,4.8,30.2,18.7,1.8
51107611030,VA,Loudoun,6176,-1.0438702933135566,1359,15.2,24.7,4.0,8.4,2.8,2.7,17.2,8.0,32.9,24.8,1.6
51013101803,VA,Arlington,4722,-1.0470426293867532,1360,14.4,20.3,4.4,9.2,2.6,2.6,23.5,5.7,28.7,24.3,1.4
51107611807,VA,Loudoun,7561,-1.0478098459759513,1361,15.6,25.3,4.2,8.2,2.8,2.5,16.5,8.2,33.7,24.7,1.6
11001001304,DC,District of Columbia,4018,-1.0542951943420258,1362,14.6,19.7,7.0,9.0,2.6,2.3,23.1,4.2,31.3,18.0,1.5
11001009201,DC,District of Columbia,3103,-1.05479871712741,1363,12.1,20.8,3.6,10.3,2.3,2.8,24.0,5.2,26.9,22.6,1.8
51059421900,VA,Fairfax,2916,-1.0645033379993987,1364,12.2,20.0,2.9,10.5,2.2,2.9,23.9,5.7,25.2,28.7,1.4
51059440504,VA,Fairfax,643,-1.0666778673036144,1365,11.0,25.5,2.1,9.0,3.0,3.9,18.3,7.5,25.8,31.5,1.9
51059471204,VA,Fairfax,2692,-1.0687218606635713,1366,14.7,21.9,4.6,8.7,3.0,2.8,18.9,7.3,31.2,21.5,1.6
11001008200,DC,District of Columbia,2695,-1.0707036081769417,1367,13.7,19.2,6.5,9.3,2.6,2.3,24.1,4.1,30.0,18.1,1.5
51013103403,VA,Arlington,1328,-1.0738828761746624,1368,15.0,21.7,4.6,9.2,2.4,2.2,21.3,5.9,29.6,25.5,1.4
51059491704,VA,Fairfax,5062,-1.0749601540607419,1369,14.6,22.1,4.3,8.9,2.8,2.6,18.7,7.5,31.9,21.5,1.6
11001002704,DC,District of Columbia,2993,-1.0760054454013466,1370,13.1,21.3,4.7,9.0,2.7,2.7,21.2,5.7,30.5,21.5,1.8
24033805909,MD,Prince George's,5024,-1.0879015061872026,1371,13.2,23.8,3.1,10.2,2.5,2.7,15.5,7.4,26.7,33.8,1.7
51510200704,VA,Alexandria,2906,-1.0917868953058638,1372,13.8,20.7,4.0,9.6,2.2,2.3,22.4,5.5,28.0,28.6,1.3
11001000501,DC,District of Columbia,3829,-1.0966986171312818,1373,13.5,19.4,6.1,9.1,2.6,2.4,23.7,4.3,30.0,18.5,1.5
11001003600,DC,District of Columbia,4775,-1.1004218825516108,1374,12.5,21.6,4.2,9.5,2.5,2.5,22.5,5.4,28.4,21.4,1.8
51510200110,VA,Alexandria,2614,-1.100874401927141,1375,14.4,20.9,4.3,9.8,2.1,2.0,21.5,5.5,28.6,28.6,1.2
11001004001,DC,District of Columbia,3941,-1.100933433256128,1376,13.8,19.4,6.6,8.9,2.6,2.2,23.5,4.1,30.6,18.3,1.5
51013103405,VA,Arlington,3874,-1.1014224586830124,1377,15.6,21.4,5.3,8.7,2.7,2.3,20.4,5.9,30.4,22.3,1.4
51107611026,VA,Loudoun,14425,-1.1036200625186263,1378,15.5,24.6,4.6,8.2,2.6,2.3,16.7,7.4,33.1,24.9,1.5
51013101502,VA,Arlington,3284,-1.104008060685951,1379,14.8,19.8,5.1,9.0,2.5,2.2,23.1,5.3,29.4,22.5,1.3
51013102002,VA,Arlington,1243,-1.10770492007032,1380,14.0,20.2,4.2,9.1,2.6,2.6,22.5,5.8,28.5,23.7,1.4
51059491703,VA,Fairfax,5035,-1.1105404989328453,1381,13.9,20.6,4.1,9.6,2.5,2.4,21.1,6.4,28.9,23.3,1.4
11001008001,DC,District of Columbia,3103,-1.1147898824545803,1382,13.6,21.7,5.3,9.3,2.3,2.1,21.9,4.8,30.0,20.3,1.7
11001000702,DC,District of Columbia,3452,-1.115702537179854,1383,13.0,19.3,5.2,9.3,2.5,2.6,23.8,4.5,29.1,19.7,1.5
51013101601,VA,Arlington,1362,-1.116832349087664,1384,15.0,20.1,5.3,8.8,2.7,2.2,22.4,5.3,29.5,21.9,1.3
51059440201,VA,Fairfax,4133,-1.1182240647683885,1385,13.5,20.5,4.0,9.2,2.7,2.6,20.6,6.7,29.4,23.0,1.5
11001000300,DC,District of Columbia,6161,-1.1217619564267522,1386,13.4,18.7,6.0,9.2,2.5,2.5,23.8,4.1,29.7,17.8,1.5
51059482506,VA,Fairfax,5298,-1.139125205428879,1387,13.0,22.2,3.1,9.5,2.5,2.7,19.5,7.1,28.1,25.6,1.5
24033980000,MD,Prince George's,15052,-1.1433819421535474,1388,7.2,16.5,1.1,13.1,1.7,4.1,27.6,3.5,17.2,32.5,1.0
51013103501,VA,Arlington,3535,-1.1460682199287922,1389,14.7,20.7,5.0,8.6,2.9,2.3,20.8,5.8,29.4,22.0,1.4
11001008410,DC,District of Columbia,1843,-1.1560808147557624,1390,12.5,21.3,4.2,9.7,2.2,2.3,22.3,4.9,28.2,21.2,1.7
11001005003,DC,District of Columbia,2143,-1.169393971651057,1391,12.0,19.2,4.1,9.8,2.1,2.5,24.2,4.5,27.8,20.9,1.5
51059416200,VA,Fairfax,5201,-1.1725163462117818,1392,12.3,19.1,3.2,10.4,1.9,2.4,23.5,5.2,25.6,27.2,1.2
11001003802,DC,District of Columbia,3911,-1.1747711935213068,1393,12.3,20.4,4.5,9.0,2.4,2.4,22.5,5.1,29.3,20.7,1.6
51059420400,VA,Fairfax,3835,-1.1748682489319324,1394,13.0,20.4,3.8,9.6,2.4,2.3,20.9,6.0,27.6,25.0,1.4
51013101405,VA,Arlington,2176,-1.178714209188331,1395,14.6,19.6,5.4,8.7,2.7,2.1,22.2,5.1,28.8,20.7,1.3
51013101402,VA,Arlington,2878,-1.1852617816752256,1396,14.2,19.3,5.0,8.8,2.5,2.2,22.9,5.0,28.5,22.1,1.2
11001002703,DC,District of Columbia,2614,-1.1855197463876161,1397,13.0,20.3,5.4,8.7,2.6,2.2,21.3,5.0,30.4,19.2,1.6
51107611702,VA,Loudoun,2461,-1.18653339431914,1398,14.3,24.3,3.8,7.9,2.7,2.3,15.7,8.1,32.5,24.8,1.6
51107611812,VA,Loudoun,3241,-1.193161265945676,1399,14.0,23.5,3.6,8.5,2.4,2.4,17.1,7.3,31.1,25.2,1.5
11001008100,DC,District of Columbia,3153,-1.201633221919551,1400,13.2,19.0,6.2,8.9,2.3,2.0,22.9,3.9,30.3,18.2,1.4
11001002503,DC,District of Columbia,3031,-1.2018114704190028,1401,12.1,21.3,4.0,9.4,2.3,2.3,21.2,5.2,28.2,21.9,1.7
11001008302,DC,District of Columbia,3026,-1.2067980377859433,1402,12.8,19.6,5.4,9.1,2.2,2.1,23.0,4.2,29.3,18.9,1.5
51107611901,VA,Loudoun,7388,-1.2088573952770147,1403,14.8,25.1,4.0,7.5,2.7,2.2,14.6,8.6,34.9,21.9,1.5
51107611902,VA,Loudoun,6290,-1.2110657385374108,1404,14.8,24.2,4.1,7.9,2.5,2.1,15.9,7.7,33.6,23.4,1.4
24031704806,MD,Montgomery,4531,-1.2175992110945544,1405,12.8,20.0,4.9,8.9,2.5,2.2,20.0,5.0,31.4,22.1,1.3
51059461606,VA,Fairfax,3069,-1.2251750966744597,1406,13.1,21.0,3.7,8.3,2.8,2.7,18.0,7.5,31.2,21.0,1.5
11001005202,DC,District of Columbia,3408,-1.225451079813575,1407,12.6,20.0,5.5,8.5,2.4,2.2,22.0,4.4,30.4,19.2,1.5
11001008702,DC,District of Columbia,3574,-1.2327667923704684,1408,11.6,21.1,3.5,9.9,2.0,2.3,22.0,4.9,26.6,22.5,1.6
51107611031,VA,Loudoun,2141,-1.250579515718151,1409,13.8,22.2,3.9,8.8,2.1,2.1,18.5,6.0,29.4,26.4,1.3
51013101501,VA,Arlington,3136,-1.2575230811540057,1410,12.8,18.6,4.0,9.0,2.3,2.2,23.3,5.0,27.0,23.3,1.2
11001003301,DC,District of Columbia,3824,-1.262175562742016,1411,12.0,20.8,4.3,9.3,2.1,2.0,21.6,4.7,28.1,20.8,1.6
11001010100,DC,District of Columbia,2699,-1.2652975158363786,1412,12.4,20.0,5.1,8.7,2.5,2.2,21.3,4.6,29.0,18.4,1.6
51059471301,VA,Fairfax,3973,-1.270656711241587,1413,12.9,20.1,3.7,8.5,2.6,2.5,18.2,7.0,30.4,21.3,1.5
24031702501,MD,Montgomery,4116,-1.283159627306519,1414,11.8,21.5,3.7,9.7,2.0,1.9,18.9,5.1,28.9,26.0,1.3
51013103503,VA,Arlington,5102,-1.2848276205243918,1415,13.0,19.3,3.8,8.9,2.2,2.2,22.0,5.3,27.5,23.4,1.2
11001003400,DC,District of Columbia,5120,-1.2849441111797923,1416,8.9,16.8,2.3,11.5,1.8,2.6,26.6,4.0,21.5,20.3,1.5
11001005501,DC,District of Columbia,2303,-1.2857189893453032,1417,12.2,17.9,5.5,8.8,2.4,2.2,22.9,4.0,29.0,17.0,1.4
11001004202,DC,District of Columbia,2850,-1.2884336844755186,1418,11.4,17.5,5.0,9.0,2.3,2.2,24.6,3.8,27.6,18.6,1.3
11001003302,DC,District of Columbia,2434,-1.2924477294079344,1419,11.4,19.8,3.9,9.5,2.0,2.1,22.6,4.4,27.1,21.0,1.5
51013101406,VA,Arlington,3641,-1.2949080334512943,1420,13.0,18.2,4.6,8.8,2.4,2.0,23.2,4.6,26.9,21.4,1.2
11001005303,DC,District of Columbia,3215,-1.297096133653335,1421,11.8,19.0,5.1,8.7,2.3,2.1,22.5,4.2,29.0,18.8,1.4
51013101704,VA,Arlington,1990,-1.2971919804638203,1422,12.7,19.6,3.7,8.6,2.4,2.3,21.2,5.7,28.1,22.3,1.3
11001004300,DC,District of Columbia,4436,-1.3059997767914395,1423,11.8,19.0,4.7,9.0,2.2,2.0,22.7,4.2,27.9,19.0,1.5
51059481104,VA,Fairfax,2948,-1.306685221411947,1424,12.9,22.0,3.5,8.1,2.7,2.4,16.3,7.6,31.2,20.3,1.6
51510200701,VA,Alexandria,951,-1.319109034806943,1425,11.4,17.5,3.1,9.8,1.7,2.0,24.0,4.3,25.3,27.9,1.0
11001008301,DC,District of Columbia,3220,-1.3263713401708743,1426,11.6,17.7,4.9,9.2,2.0,2.0,23.7,3.7,27.8,18.7,1.3
11001004002,DC,District of Columbia,3291,-1.3578074828228566,1427,11.5,17.4,5.3,8.8,2.1,1.9,23.3,3.6,28.4,17.9,1.3
51059482205,VA,Fairfax,2622,-1.3623376365409592,1428,12.3,18.5,4.1,9.0,2.3,2.1,20.5,5.1,27.2,21.9,1.2
11001003701,DC,District of Columbia,2916,-1.3771372104677535,1429,10.6,17.9,3.7,9.2,1.9,2.1,23.0,4.3,26.9,20.5,1.4
51059481102,VA,Fairfax,3656,-1.3790217069195514,1430,12.3,21.0,3.3,8.0,2.5,2.3,17.1,7.2,30.6,20.5,1.4
11001004402,DC,District of Columbia,2755,-1.3796220538176043,1431,10.6,18.2,4.0,9.1,2.0,2.1,23.3,4.0,26.8,20.0,1.3
11001005302,DC,District of Columbia,2518,-1.3915314230681484,1432,11.2,17.3,5.2,8.6,2.2,1.9,23.1,3.6,28.4,17.9,1.2
11001010201,DC,District of Columbia,3341,-1.401220867122094,1433,10.7,17.9,3.9,9.5,1.8,2.0,23.2,3.8,25.9,20.0,1.3
11001004902,DC,District of Columbia,3449,-1.4102523440871972,1434,10.5,18.1,3.7,9.2,1.8,1.9,22.9,4.1,26.8,20.8,1.3
11001007203,DC,District of Columbia,3748,-1.4108567322936727,1435,10.4,17.6,3.7,9.4,1.8,2.1,23.6,3.7,25.7,20.3,1.3
11001005900,DC,District of Columbia,2617,-1.4241736874528916,1436,9.8,17.0,3.5,9.5,2.0,2.1,24.5,3.9,24.9,18.2,1.3
51059480204,VA,Fairfax,3823,-1.4299651686707715,1437,12.3,19.0,4.1,8.3,2.4,2.0,18.7,5.7,29.0,19.9,1.2
11001010602,DC,District of Columbia,6594,-1.436399810308718,1438,9.8,17.3,3.3,9.6,1.7,2.0,24.2,3.7,24.9,20.2,1.3
51013101805,VA,Arlington,3760,-1.4370212935238362,1439,11.9,16.7,4.0,8.8,1.9,1.8,23.5,4.0,26.1,21.8,1.0
51630000301,VA,Fredericksburg,1725,-1.4438354102869928,1440,5.7,10.2,1.2,12.9,1.0,2.0,33.6,1.7,14.5,27.8,0.6
11001005203,DC,District of Columbia,2979,-1.4607546240156586,1441,10.0,17.0,3.9,8.8,2.0,2.0,23.4,3.8,26.5,18.7,1.3
51059482507,VA,Fairfax,3656,-1.4662036787734296,1442,11.6,19.6,3.0,8.5,2.2,2.1,17.5,6.5,28.7,20.8,1.3
11001004201,DC,District of Columbia,3548,-1.466365705344657,1443,10.0,15.9,4.2,9.0,1.9,2.0,24.6,3.3,26.2,18.1,1.1
11001005601,DC,District of Columbia,2900,-1.4702013465195327,1444,9.6,15.8,3.7,9.1,2.1,2.3,24.5,3.6,24.9,17.0,1.3
24033801105,MD,Prince George's,1367,-1.4732769598134843,1445,9.2,17.2,2.0,10.7,1.6,2.5,20.0,4.1,20.8,31.8,1.1
51153901102,VA,Prince William,3607,-1.475758821159433,1446,7.9,15.6,1.7,10.2,1.3,2.4,26.8,3.1,19.4,31.3,0.8
11001007301,DC,District of Columbia,3841,-1.4764392373353694,1447,9.4,16.0,3.1,9.6,1.7,2.2,24.6,3.4,24.4,20.7,1.1
11001005001,DC,District of Columbia,2012,-1.4905793616253349,1448,10.6,17.1,4.7,8.6,1.9,1.7,22.4,3.5,27.7,17.9,1.2
11001003100,DC,District of Columbia,3873,-1.50209293332437,1449,10.2,17.8,3.6,9.0,1.8,1.8,21.6,4.1,26.3,19.9,1.3
11001003801,DC,District of Columbia,1800,-1.5026919150155023,1450,10.6,16.8,4.8,8.7,1.8,1.6,22.5,3.5,27.6,18.0,1.1
51013103504,VA,Arlington,2571,-1.5044680991856856,1451,11.6,17.5,3.4,8.7,1.7,1.7,21.5,4.4,26.5,23.1,1.0
11001003901,DC,District of Columbia,2598,-1.504619748343619,1452,10.1,16.4,4.2,8.9,1.8,1.6,23.4,3.6,26.5,18.2,1.2
51059480205,VA,Fairfax,3268,-1.518014214571935,1453,11.2,17.6,3.5,8.7,2.0,1.9,19.7,5.1,27.2,20.4,1.1
11001003500,DC,District of Columbia,4801,-1.522469639639863,1454,8.5,16.0,2.6,10.3,1.6,2.0,24.3,3.6,22.3,19.0,1.3
51013101801,VA,Arlington,3399,-1.5277977367176803,1455,11.5,16.1,3.9,8.6,1.7,1.6,23.0,3.8,26.2,21.3,0.9
51013101407,VA,Arlington,3812,-1.5352008195827707,1456,10.6,16.2,3.2,8.8,1.8,1.8,23.6,3.9,24.7,22.1,0.9
51013103602,VA,Arlington,1241,-1.5356129900762496,1457,10.5,17.3,2.8,8.6,1.9,2.0,21.9,4.6,25.1,22.3,1.1
51013101701,VA,Arlington,5507,-1.5730801064654047,1458,9.9,15.8,2.8,9.0,1.6,1.8,23.6,3.9,23.9,22.8,0.9
11001010800,DC,District of Columbia,6879,-1.5827681453119715,1459,5.0,11.0,1.1,11.9,1.0,2.5,32.3,1.9,16.5,17.9,0.8
51013101401,VA,Arlington,1938,-1.625704822409959,1460,9.4,14.5,2.6,9.4,1.5,1.7,24.4,3.6,22.7,21.2,0.8
11001004702,DC,District of Columbia,3934,-1.6307338593518226,1461,8.6,15.2,3.1,9.2,1.5,1.7,23.8,3.1,24.1,18.8,1.1
51059461605,VA,Fairfax,3829,-1.6420906810760123,1462,10.0,15.9,3.1,8.8,1.7,1.7,20.5,4.3,25.5,20.3,1.0
51059440503,VA,Fairfax,6817,-1.6425781523319278,1463,6.9,13.8,1.5,11.2,1.3,1.9,24.9,3.1,18.4,23.9,0.8
11001004401,DC,District of Columbia,3430,-1.6484498196003328,1464,9.4,15.8,3.9,8.5,1.6,1.5,22.4,3.2,26.4,17.9,1.0
51059481101,VA,Fairfax,2376,-1.6525133016213873,1465,10.7,17.9,3.1,8.0,2.0,1.9,17.3,5.5,27.8,19.0,1.1
11001000903,DC,District of Columbia,4202,-1.6760416987062194,1466,7.6,12.0,2.9,10.2,1.6,2.0,26.5,2.5,20.2,14.4,1.0
11001010700,DC,District of Columbia,2296,-1.6782415952434313,1467,8.6,14.1,3.6,8.9,1.8,1.7,24.0,2.9,23.8,15.9,1.0
11001010601,DC,District of Columbia,2130,-1.7030982225893956,1468,7.5,14.4,2.4,9.5,1.3,1.7,24.6,2.8,22.0,19.6,1.0
11001007201,DC,District of Columbia,2985,-1.7542957638662413,1469,8.0,14.0,3.2,9.0,1.2,1.4,23.8,2.5,23.4,18.7,0.9
51013101408,VA,Arlington,788,-1.7610297709896512,1470,8.8,13.6,2.8,8.7,1.4,1.5,23.7,2.9,22.6,21.2,0.7
51013103401,VA,Arlington,923,-1.7897537938036323,1471,7.8,15.4,1.9,8.3,1.5,2.2,22.6,2.9,20.5,25.1,0.8
11001007202,DC,District of Columbia,4303,-1.820870175997007,1472,7.2,12.5,2.9,9.1,1.1,1.3,25.2,2.1,22.0,17.8,0.8
11001010603,DC,District of Columbia,3068,-1.840481767013799,1473,7.2,13.8,2.7,8.9,1.2,1.3,23.4,2.7,22.4,17.6,0.9
