Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2023,VA,Virginia,Stafford,51179,51179010306,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,11.7,,,9.9,13.6,"2,773","1,920",POINT (-77.4863367 38.3318251),51179010306,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2023,VA,Virginia,Alexandria,51510,51510200404,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,5.8,,,4.5,7.7,"3,694","3,003",POINT (-77.119651 38.8082942),51510200404,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking
2023,VA,Virginia,Stafford,51179,51179010202,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,17.3,,,14.1,20.8,"6,860","5,075",POINT (-77.5400425 38.4939061),51179010202,HLTHSTAT,GHLTH,CrdPrv,General Health
2023,VA,Virginia,Spotsylvania,51177,51177020109,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,15.8,,,13.0,18.5,"3,656","2,838",POINT (-77.5427972 38.2804092),51177020109,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2023,VA,Virginia,Stafford,51179,51179010106,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,12.1,,,10.3,14.0,"3,865","2,999",POINT (-77.3640763 38.3790248),51179010106,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2023,VA,Virginia,Warren,51187,51187020101,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,75.7,,,72.2,79.0,"4,716","3,746",POINT (-78.0989278 38.9237422),51187020101,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication
2023,VA,Virginia,Stafford,51179,51179010218,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,18.1,,,14.7,21.8,"4,638","3,588",POINT (-77.448635 38.4093294),51179010218,RISKBEH,BINGE,CrdPrv,Binge Drinking
2023,VA,Virginia,Alexandria,51510,51510200301,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,66.1,,,62.4,69.7,"3,333","2,626",POINT (-77.1164683 38.8260946),51510200301,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication
2023,VA,Virginia,Alexandria,51510,51510200201,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,20.3,,,17.8,22.9,"3,505","2,986",POINT (-77.0986804 38.8272503),51510200201,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2023,VA,Virginia,Spotsylvania,51177,51177020206,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,32.5,,,28.6,36.3,"4,570","3,558",POINT (-77.4616442 38.1927237),51177020206,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2023,VA,Virginia,Alexandria,51510,51510201500,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,2.8,,,2.4,3.3,"3,835","3,010",POINT (-77.0649035 38.8136653),51510201500,DISABLT,VISION,CrdPrv,Vision Disability
2023,VA,Virginia,Warren,51187,51187020200,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,3.8,,,3.3,4.3,"3,865","3,118",POINT (-78.1851961 38.993678),51187020200,DISABLT,VISION,CrdPrv,Vision Disability
2023,VA,Virginia,Stafford,51179,51179010106,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,6.9,,,5.7,8.3,"3,865","2,999",POINT (-77.3640763 38.3790248),51179010106,PREVENT,ACCESS2,CrdPrv,Health Insurance
2023,VA,Virginia,Stafford,51179,51179010306,BRFSS,Disability,Any disability among adults,%,Crude prevalence,30.0,,,25.5,34.8,"2,773","1,920",POINT (-77.4863367 38.3318251),51179010306,DISABLT,DISABILITY,CrdPrv,Any Disability
2023,VA,Virginia,Alexandria,51510,51510200110,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,4.6,,,3.9,5.4,"2,614","2,437",POINT (-77.1029359 38.8367246),51510200110,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers
2023,VA,Virginia,Falls Church,51610,51610500100,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,11.6,,,9.9,13.5,"3,529","2,700",POINT (-77.1774767 38.8904727),51610500100,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress
2023,VA,Virginia,Stafford,51179,51179010105,BRFSS,Disability,Any disability among adults,%,Crude prevalence,25.1,,,20.9,29.6,"8,089","5,790",POINT (-77.3746796 38.4206802),51179010105,DISABLT,DISABILITY,CrdPrv,Any Disability
2023,VA,Virginia,Alexandria,51510,51510201202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.7,,,5.7,7.7,"3,429","2,742",POINT (-77.0634792 38.8327236),51510201202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2022,VA,Virginia,Alexandria,51510,51510200802,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,78.5,,,71.8,84.1,"2,991","2,361",POINT (-77.0785167 38.8091228),51510200802,PREVENT,MAMMOUSE,CrdPrv,Mammography
2023,VA,Virginia,Stafford,51179,51179010213,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,14.7,,,12.7,17.0,"2,629","1,870",POINT (-77.4451742 38.4564269),51179010213,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress
2022,VA,Virginia,Spotsylvania,51177,51177020305,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,81.0,,,74.8,86.3,"3,858","2,950",POINT (-77.5120779 38.2370986),51177020305,PREVENT,MAMMOUSE,CrdPrv,Mammography
2023,VA,Virginia,Alexandria,51510,51510201500,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,16.0,,,13.1,19.3,"3,835","3,010",POINT (-77.0649035 38.8136653),51510201500,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support
2023,VA,Virginia,Stafford,51179,51179010215,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,72.8,,,69.1,76.1,"2,114","1,399",POINT (-77.418287 38.4847426),51179010215,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication
2023,VA,Virginia,Warren,51187,51187020500,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,37.9,,,33.6,42.7,"4,178","3,230",POINT (-78.1900959 38.9236563),51187020500,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2023,VA,Virginia,Spotsylvania,51177,51177020316,BRFSS,Disability,Any disability among adults,%,Crude prevalence,25.7,,,21.9,29.6,"5,003","3,703",POINT (-77.5846322 38.2231828),51177020316,DISABLT,DISABILITY,CrdPrv,Any Disability
2023,VA,Virginia,Alexandria,51510,51510201100,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,31.4,,,27.6,35.2,"3,388","2,400",POINT (-77.0724866 38.8364121),51510201100,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2023,VA,Virginia,Alexandria,51510,51510200600,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,73.8,,,70.6,77.0,"4,731","3,791",POINT (-77.0985375 38.8074359),51510200600,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication
2023,VA,Virginia,Stafford,51179,51179010405,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.9,,,4.2,5.7,"6,241","4,695",POINT (-77.4282188 38.3222432),51179010405,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2023,VA,Virginia,Alexandria,51510,51510201000,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,3.7,,,2.6,5.4,"2,831","2,535",POINT (-77.0814867 38.8377946),51510201000,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps
2023,VA,Virginia,Fairfax,51600,51600300400,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,3.8,,,3.3,4.4,"4,129","3,332",POINT (-77.3207879 38.8462945),51600300400,DISABLT,VISION,CrdPrv,Vision Disability
2023,VA,Virginia,Alexandria,51510,51510201205,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,22.1,,,18.8,25.6,"2,568","1,990",POINT (-77.0592287 38.8412597),51510201205,HLTHOUT,DEPRESSION,CrdPrv,Depression
2023,VA,Virginia,Alexandria,51510,51510201205,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,1.9,,,1.7,2.1,"2,568","1,990",POINT (-77.0592287 38.8412597),51510201205,HLTHOUT,STROKE,CrdPrv,Stroke
2022,VA,Virginia,Alexandria,51510,51510201601,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,73.9,,,71.0,76.6,"3,347","2,895",POINT (-77.0522964 38.8095645),51510201601,PREVENT,DENTAL,CrdPrv,Dental Visit
2023,VA,Virginia,Alexandria,51510,51510201805,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,4.0,,,3.3,4.9,"3,383","3,203",POINT (-77.0419989 38.8149345),51510201805,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers
2023,VA,Virginia,Stafford,51179,51179010301,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,32.0,,,26.9,37.4,"4,690","3,522",POINT (-77.5721534 38.4539457),51179010301,SOCLNEED,LONELINESS,CrdPrv,Loneliness
2022,VA,Virginia,Alexandria,51510,51510201803,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,73.2,,,69.0,77.1,"2,393","2,110",POINT (-77.0461711 38.8193687),51510201803,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2023,VA,Virginia,Stafford,51179,51179010202,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.2,12.2,"6,860","5,075",POINT (-77.5400425 38.4939061),51179010202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2023,VA,Virginia,Stafford,51179,51179010404,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,15.4,,,13.3,17.4,"6,642","4,956",POINT (-77.4508489 38.333362),51179010404,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress
2023,VA,Virginia,Alexandria,51510,51510202002,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,6.1,,,4.7,7.8,"2,430","2,211",POINT (-77.042343 38.7921158),51510202002,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking
2023,VA,Virginia,Stafford,51179,51179010108,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,16.5,,,14.0,19.1,"6,426","4,597",POINT (-77.3783942 38.4821465),51179010108,HLTHSTAT,GHLTH,CrdPrv,General Health
2023,VA,Virginia,Spotsylvania,51177,51177020403,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,18.2,,,16.0,20.4,"4,091","3,048",POINT (-77.6298383 38.0730922),51177020403,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress
2023,VA,Virginia,Stafford,51179,51179010503,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,9.1,,,8.1,10.2,"2,618","2,019",POINT (-77.3790417 38.3353683),51179010503,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma
2023,VA,Virginia,Alexandria,51510,51510201000,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,13.3,,,11.5,15.4,"2,831","2,535",POINT (-77.0814867 38.8377946),51510201000,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress
2023,VA,Virginia,Alexandria,51510,51510201500,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,3.4,,,2.7,4.2,"3,835","3,010",POINT (-77.0649035 38.8136653),51510201500,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat
2023,VA,Virginia,Spotsylvania,51177,51177020105,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,4.5,,,3.7,5.3,"2,434","1,844",POINT (-77.6612739 38.3438836),51177020105,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat
2023,VA,Virginia,Spotsylvania,51177,51177020312,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,13.1,,,10.9,15.3,"6,724","5,040",POINT (-77.5204034 38.2225933),51177020312,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2023,VA,Virginia,Alexandria,51510,51510200305,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,6.8,,,5.6,8.2,"2,426","2,044",POINT (-77.1212644 38.8144158),51510200305,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers
2023,VA,Virginia,Stafford,51179,51179010304,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.6,12.5,"6,868","5,328",POINT (-77.4780609 38.363103),51179010304,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2023,VA,Virginia,Alexandria,51510,51510200403,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,10.1,,,8.6,11.9,"1,410","1,255",POINT (-77.1209266 38.8035154),51510200403,HLTHSTAT,GHLTH,CrdPrv,General Health
2023,VA,Virginia,Spotsylvania,51177,51177020405,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,16.5,,,14.4,18.5,"3,677","3,054",POINT (-77.8483583 38.1471161),51177020405,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress
2023,VA,Virginia,Alexandria,51510,51510200500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.2,11.0,"4,650","3,929",POINT (-77.1078315 38.8154618),51510200500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,VA,Virginia,Alexandria,51510,51510200110,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,1.2,,,1.1,1.4,"2,614","2,437",POINT (-77.1029359 38.8367246),51510200110,HLTHOUT,STROKE,CrdPrv,Stroke
2023,VA,Virginia,Alexandria,51510,51510201900,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,26.9,,,23.5,30.4,"1,798","1,594",POINT (-77.050946 38.8049862),51510201900,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2023,VA,Virginia,Spotsylvania,51177,51177020111,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.8,,,4.2,5.5,"2,454","1,774",POINT (-77.577511 38.2827674),51177020111,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2023,VA,Virginia,Alexandria,51510,51510200407,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,7.4,,,5.8,9.1,"3,921","3,392",POINT (-77.1417563 38.8098741),51510200407,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps
2023,VA,Virginia,Spotsylvania,51177,51177020407,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,14.5,,,11.9,17.3,"5,768","4,554",POINT (-77.7325098 38.2385589),51177020407,RISKBEH,BINGE,CrdPrv,Binge Drinking
2023,VA,Virginia,Spotsylvania,51177,51177020112,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,74.1,,,70.7,77.0,"2,749","2,034",POINT (-77.5876906 38.2772719),51177020112,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication
2023,VA,Virginia,Stafford,51179,51179010503,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,32.0,,,26.8,37.5,"2,618","2,019",POINT (-77.3790417 38.3353683),51179010503,SOCLNEED,LONELINESS,CrdPrv,Loneliness
2023,VA,Virginia,Spotsylvania,51177,51177020206,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Crude prevalence,6.7,,,6.0,7.4,"4,570","3,558",POINT (-77.4616442 38.1927237),51177020206,HLTHOUT,CANCER,CrdPrv,Cancer (non-skin) or Melanoma
2023,VA,Virginia,Alexandria,51510,51510200801,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,6.5,,,5.2,8.1,"2,701","1,998",POINT (-77.0808815 38.8166038),51510200801,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity
2023,VA,Virginia,Stafford,51179,51179010214,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,4.6,,,4.0,5.3,"3,873","2,713",POINT (-77.4545832 38.4644624),51179010214,DISABLT,HEARING,CrdPrv,Hearing Disability
2023,VA,Virginia,Alexandria,51510,51510200801,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,8.0,,,6.3,9.8,"2,701","1,998",POINT (-77.0808815 38.8166038),51510200801,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking
2023,VA,Virginia,Alexandria,51510,51510200105,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.1,,,3.6,4.7,"4,065","3,392",POINT (-77.1134622 38.8327537),51510200105,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2023,VA,Virginia,Spotsylvania,51177,51177020314,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,33.5,,,29.5,37.4,"1,850","1,290",POINT (-77.5241261 38.2051728),51177020314,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2023,VA,Virginia,Spotsylvania,51177,51177020304,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,7.2,,,6.2,8.2,"4,351","3,445",POINT (-77.5209704 38.2616661),51177020304,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2023,VA,Virginia,Warren,51187,51187020602,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,5.6,,,4.9,6.3,"2,665","2,012",POINT (-78.1564775 38.8647785),51187020602,DISABLT,VISION,CrdPrv,Vision Disability
2022,VA,Virginia,Stafford,51179,51179010108,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,38.5,,,33.0,44.2,"6,426","4,597",POINT (-77.3783942 38.4821465),51179010108,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration
2023,VA,Virginia,Fredericksburg,51630,51630000400,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,25.1,,,20.6,30.3,"3,528","2,795",POINT (-77.4583457 38.287654),51630000400,RISKBEH,LPA,CrdPrv,Physical Inactivity
2023,VA,Virginia,Stafford,51179,51179010206,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,37.5,,,30.1,45.7,"5,495","3,945",POINT (-77.4575355 38.4797055),51179010206,HLTHOUT,OBESITY,CrdPrv,Obesity
2022,VA,Virginia,Alexandria,51510,51510200500,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,64.2,,,59.4,68.8,"4,650","3,929",POINT (-77.1078315 38.8154618),51510200500,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2023,VA,Virginia,Alexandria,51510,51510200106,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,88.8,,,86.9,90.5,"3,392","2,814",POINT (-77.1138008 38.8381814),51510200106,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2023,VA,Virginia,Fredericksburg,51630,51630000201,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,21.8,,,18.1,25.7,"4,690","3,716",POINT (-77.4881844 38.311378),51630000201,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support
2023,VA,Virginia,Alexandria,51510,51510201900,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,2.0,,,1.7,2.2,"1,798","1,594",POINT (-77.050946 38.8049862),51510201900,HLTHOUT,STROKE,CrdPrv,Stroke
2023,VA,Virginia,Fairfax,51600,51600300200,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,76.0,,,72.7,78.8,"5,200","3,955",POINT (-77.2914204 38.8612003),51600300200,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication
2023,VA,Virginia,Fredericksburg,51630,51630000301,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,47.2,,,40.7,53.3,"1,725","1,703",POINT (-77.4746206 38.3025674),51630000301,SOCLNEED,LONELINESS,CrdPrv,Loneliness
2023,VA,Virginia,Stafford,51179,51179010107,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,15.8,,,12.8,19.2,"3,661","2,675",POINT (-77.3372703 38.4551376),51179010107,RISKBEH,BINGE,CrdPrv,Binge Drinking
2023,VA,Virginia,Spotsylvania,51177,51177020403,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,86.3,,,84.2,88.0,"4,091","3,048",POINT (-77.6298383 38.0730922),51177020403,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2023,VA,Virginia,Spotsylvania,51177,51177020407,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,9.2,,,7.4,11.3,"5,768","4,554",POINT (-77.7325098 38.2385589),51177020407,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity
2023,VA,Virginia,Fredericksburg,51630,51630000301,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,23.7,,,19.1,27.1,"1,725","1,703",POINT (-77.4746206 38.3025674),51630000301,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2023,VA,Virginia,Fredericksburg,51630,51630000400,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,9.6,,,7.5,12.0,"3,528","2,795",POINT (-77.4583457 38.287654),51630000400,PREVENT,ACCESS2,CrdPrv,Health Insurance
2023,VA,Virginia,Alexandria,51510,51510201500,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.9,,,4.2,5.5,"3,835","3,010",POINT (-77.0649035 38.8136653),51510201500,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2023,VA,Virginia,Stafford,51179,51179010105,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,34.9,,,27.5,43.1,"8,089","5,790",POINT (-77.3746796 38.4206802),51179010105,HLTHOUT,OBESITY,CrdPrv,Obesity
2022,VA,Virginia,Stafford,51179,51179010201,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,39.6,,,36.0,43.3,"1,633","1,602",POINT (-77.4512451 38.5276989),51179010201,PREVENT,DENTAL,CrdPrv,Dental Visit
